Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,DANIEL RODRIGUEZ VANEGAS,MSC,21300,BASIC LOGIC,B,Lect,3,4,75%,10,4,4,4,4,4.67,4.33,4.67,4.33,4.67
Spring,2016,NIRAJ KHARE,MSC,21300,BASIC LOGIC,W,Lect,14,22,64%,8,4.57,3.21,3.29,3.29,3.86,3.5,4.14,3.31,3.29
Fall,2016,NIRAJ KHARE,MSC,21300,BASIC LOGIC,W,Lect,6,6,100%,8,4.5,3.33,3.67,4,4.33,3.83,4.67,4,3.67
Spring,2016,IRINA GHEORGHICIUC,MSC,21301,COMBINATORICS,A,Lect,26,39,67%,9.27,4.73,4.69,4.62,4.27,4.65,4.58,4.62,4.62,4.5
Fall,2016,MARY RADCLIFFE,MSC,21301,COMBINATORICS,A,Lect,17,34,50%,9.88,4.18,4.29,4.18,3.94,4.35,4.29,4.47,4.29,4.18
Spring,2016,HASAN DEMIRKOPARAN,MSC,21301,COMBINATORICS,W,Lect,5,9,56%,8,4.8,4.8,4.8,5,4.8,5,5,4.8,5
Spring,2016,RICHARD STATMAN,MSC,21302,LAMBDA CALCULUS,A,Lect,3,7,43%,3,4.67,4,4,4,4.67,4.67,4.67,4.33,4.33
Spring,2016,TIMOTHY FLAHERTY,MSC,21320,SYMBOLIC PROG MTHDS,A,Lect,6,18,33%,6.5,4.33,4.33,4.5,4.5,4.33,4.17,4.67,4.17,4.17
Fall,2016,AGOSTON PISZTORA,MSC,21325,PROBABILITY,A,Lect,22,31,71%,9.64,3.55,3.68,3.82,3.27,4,3.64,4.14,3.59,3.64
Fall,2016,ELNUR EMRAH,MSC,21325,PROBABILITY,B,Lect,5,9,56%,9.2,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Spring,2016,ERNEST SCHIMMERLING,MSC,21329,SET THEORY,A,Lect,4,11,36%,8,4.25,3.25,3.25,2.5,3.75,4,2.25,2.75,2.5
Spring,2016,ROBERT PEGO,MSC,21341,LINEAR ALGEBRA,A,Lect,12,20,60%,9.36,4.42,4.08,4.08,4,4.17,4.08,4.5,4.08,4
Fall,2016,JOSEPH ZIELINSKI,MSC,21341,LINEAR ALGEBRA,A,Lect,22,33,67%,7.59,4.5,4.36,4.41,4.32,4.18,4.55,4.73,4.45,4.45
Spring,2016,JUAN SCHAFFER,MSC,21350,HISTORY OF MATHMTCS,A,Lect,6,18,33%,4.5,3.5,3.5,3.17,2.83,3.33,3.17,3.5,3,3.33
Spring,2016,EMANUEL INDREI,MSC,21355,PRINCPL REAL ANLYS I,A,Lect,10,24,42%,10.7,3.6,3.5,3.6,3.6,3.5,3.7,4.1,3.4,3.3
Fall,2016,JOSHUA BALLEW,MSC,21355,PRINCPL REAL ANLYS I,A,Lect,15,32,47%,10.2,4.47,4.53,4.47,4.2,4.2,4.4,4.8,4.4,4.33
Fall,2016,MARCO CAROCCIA,MSC,21355,PRINCPL REAL ANLYS I,B,Lect,21,36,58%,8.71,4.71,4.67,4.67,4.52,4.52,4.57,4.9,4.57,4.67
Fall,2016,DAVID KINDERLEHRER,MSC,21355,PRINCPL REAL ANLYS I,C,Lect,4,11,36%,8,4.5,3.75,4.5,3.67,4.25,4.25,4.75,4,3.75
Spring,2016,SNEJANA ABARJI,MSC,21355,PRINCPL REAL ANLYS I,W,Lect,7,8,88%,10.57,4,3.71,3.71,3.57,4.29,4.29,4.57,3.86,3.86
Spring,2016,MARCO CAROCCIA,MSC,21356,PRINC REAL ANLYS II,A,Lect,19,40,48%,8.17,4.68,4.63,4.53,4.26,4.42,4.63,4.74,4.42,4.47
Fall,2016,PETER GLADBACH,MSC,21356,PRINC REAL ANLYS II,A,Lect,1,3,33%,8,5,5,5,5,5,5,5,5,5
Spring,2016,HAYDEN SCHAEFFER,MSC,21369,NUMERICAL METHODS,A,Lect,13,25,52%,6.85,4.69,4.77,4.77,4.85,4.69,4.69,4.92,4.69,4.62
Fall,2016,HAYDEN SCHAEFFER,MSC,21369,NUMERICAL METHODS,A,Lect,26,46,57%,7.54,4.77,4.81,4.69,4.69,4.62,4.5,4.81,4.62,4.58
Fall,2016,DAVID HANDRON,MSC,21370,DSCRETE TIME FINANCE,A,Lect,16,42,38%,8.38,4,4.06,3.81,3.75,3.75,3.81,4.31,3.69,3.75
Fall,2016,LEI WU,MSC,21371,FUNC CMPLX VARIABLE,A,Lect,6,7,86%,8,4.5,4.67,4.67,3.83,4.5,4.33,4.83,4.67,4.5
Spring,2016,CLINTON CONLEY,MSC,21373,ALGEBRAIC STRUCTURES,A,Lect,20,30,67%,8.15,4.7,4.5,4.7,4.5,4.55,4.8,4.8,4.75,4.75
Fall,2016,RICHARD STATMAN,MSC,21373,ALGEBRAIC STRUCTURES,A,Lect,16,27,59%,7.44,4.06,4.19,4.13,3.63,3.81,3.69,4.63,3.5,3.81
Fall,2016,IRINA GHEORGHICIUC,MSC,21373,ALGEBRAIC STRUCTURES,B,Lect,11,23,48%,9.64,4.45,4.45,4.27,4.18,4.18,4.18,4.45,4.18,4.18
Spring,2016,ZELEALEM YILMA,MSC,21373,ALGEBRAIC STRUCTURES,W,Lect,2,2,100%,9.5,5,5,5,5,5,5,5,5,5
Spring,2016,RAMI GROSSBERG,MSC,21374,FIELD THEORY,A,Lect,7,8,88%,9.29,3.86,4,4.29,3.29,4.14,3.86,3.57,4,4
Fall,2016,WILLIAM HRUSA,MSC,21378,MTH FIX INCOM MARKTS,A,Lect,19,25,76%,10.21,5,5,5,5,5,5,5,5,5
Fall,2016,DAVID OFFNER,MSC,21393,OPERATIONS RSCH II,A,Lect,24,45,53%,7.13,4.63,4.58,4.67,4.54,4.63,4.67,4.83,4.54,4.58
Spring,2016,KASPER LARSEN,MSC,21420,CONTNUOUS TIME FINNC,A,Lect,17,27,63%,10.47,4.59,4.76,4.76,4.65,4.76,4.82,4.82,4.76,4.59
Fall,2016,RICHARD STATMAN,MSC,21441,NUMBER THEORY,A,Lect,7,12,58%,9.5,4,4.14,4.14,3.86,4,3.14,4.57,2.86,3.43
Spring,2016,RICCARDO CRISTOFERI,MSC,21470,SELECTED TOPC ANALYS,A,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Fall,2016,MATTHEW THORPE,MSC,21470,SELECTED TOPC ANALYS,A,Lect,4,4,100%,7,5,4.75,4.75,4.75,4.25,4.25,5,4.5,4.5
Spring,2016,"MACKEY, J. (co-taught)",MSC,21484,GRAPH THEORY,A,Lect,21,42,50%,11.24,4.48,4.33,4.43,4.29,4.76,4.38,4.33,4.33,4.62
Spring,2016,"PEGDEN, W. (co-taught)",MSC,21484,GRAPH THEORY,A,Lect,21,42,50%,11.38,4.81,4.57,4.71,4.52,4.76,4.76,4.81,4.71,4.67
Fall,2016,JUAN SCHAFFER,MSC,21484,GRAPH THEORY,A,Lect,2,8,25%,9.5,3,3,3,3,3,3,3,3,3.5
Fall,2016,HASAN DEMIRKOPARAN,MSC,21484,GRAPH THEORY,W,Lect,5,8,62%,8.6,4.4,4.6,4.4,4.2,4,4.6,5,4.2,3.8
Spring,2016,DAVID KINDERLEHRER,MSC,21499,UNDERGRAD RES TOPIC,A,Lect,2,3,67%,8,5,3.5,4,4.5,5,4.5,5,5,4.5
Spring,2016,STEVEN MILLER,MSC,21499,UNDERGRAD RES TOPIC,B,Lect,12,13,92%,8.5,4.58,4.17,4.5,4.5,4.67,4.5,4.67,4.58,4.5
Fall,2016,ERNEST SCHIMMERLING,MSC,21602,INTRO TO SET THRY I,A,Lect,3,4,75%,12,4.67,4,4,5,4.33,4.67,5,4.67,4.67
Fall,2016,RAMI GROSSBERG,MSC,21603,MODEL THEORY I,A,Lect,5,6,83%,10.4,3.6,4,4.2,3.4,4.8,4.4,4.4,4,4
Fall,2016,JAMES CUMMINGS,MSC,21610,ALGEBRA I,A,Lect,2,9,22%,9.5,5,4,4,4,5,5,5,5,4.5
Fall,2016,DAVID KINDERLEHRER,MSC,21620,REAL ANALYSIS,A1,Lect,4,6,67%,9.75,5,5,5,5,5,5,5,4.75,5
Fall,2016,DAVID KINDERLEHRER,MSC,21621,INT LEBESGUE INTEGR,A2,Lect,3,6,50%,8,4.67,4.67,4.67,4.33,5,5,5,4.67,4.67
Fall,2016,IAN TICE,MSC,21632,INTRO DIFF EQNS,A,Lect,7,8,88%,11.86,4.86,4.71,4.86,4.86,4.86,4.86,5,4.86,4.86
Spring,2016,WILLIAM HRUSA,MSC,21640,INTRO FUNCTNL ANALY,A,Lect,9,13,69%,13.11,5,5,5,5,5,5,5,5,4.89
Fall,2016,DEJAN SLEPCEV,MSC,21651,GENERAL TOPOLOGY,A,Lect,5,10,50%,10.4,4.8,5,5,4.8,4.8,5,5,5,5
Fall,2016,SHLOMO TAASAN,MSC,21690,METHDS OF OPTIMIZATN,A,Lect,3,6,50%,14.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33
Fall,2016,BORIS BUKH,MSC,21701,DISCRETE MATHEMATCS,A,Lect,8,11,73%,11.38,4.88,4.75,4.75,4.5,4.63,4.5,5,4.63,4.75
Spring,2016,RAMI GROSSBERG,MSC,21703,MODEL THEORY II,A,Lect,2,4,50%,12.5,5,5,4.5,4,5,5,5,5,5
Fall,2016,GIOVANNI LEONI,MSC,21720,MEASURE & INTEGRATN,A,Lect,12,19,63%,12.33,4.83,4.5,4.5,4.83,4.83,4.83,4.92,4.83,4.83
Spring,2016,DMITRY KRAMKOV,MSC,21721,PROBABILITY,A,Lect,7,14,50%,12.57,4.57,4.43,4.43,4.43,4.57,4.29,4.43,4.57,4.71
Spring,2016,ROBERT PEGO,MSC,21732,PART DIFF EQUA I,A,Lect,7,13,54%,13.71,4.57,4.86,4.86,4.43,5,4.57,4.86,4.57,4.71
Spring,2016,PO-SHEN LOH,MSC,21738,EXTREMAL COMBNATRCS,A,Lect,14,23,61%,9.5,4.79,4.86,4.93,4.79,5,4.71,5,4.71,4.79
Spring,2016,DEJAN SLEPCEV,MSC,21759,DIFFRNTL GEOMETRY,A,Lect,7,10,70%,10.14,4.71,4.43,4.43,3.29,4.29,4.29,4.57,4.17,4
Spring,2016,FLORIN MANOLACHE,MSC,21765,PARALLEL & SCI COMP,A,Lect,6,12,50%,9.5,4.67,4.67,4.67,4.67,4.83,4.83,4.67,4.67,4.5
Spring,2016,JAMES CUMMINGS,MSC,21800,ADV TPCS IN LOGIC,A,Lect,5,7,71%,9.5,5,5,5,4.5,4.8,5,5,4.8,4.8
Fall,2016,CLINTON CONLEY,MSC,21800,ADV TPCS IN LOGIC,A,Lect,5,7,71%,9.5,4.6,4,4.6,4,4.6,4.8,5,4.8,4.8
Spring,2016,IRENE FONSECA,MSC,21820,ADV TOPICS ANALYSIS,A,Lect,5,6,83%,10.6,4.8,4.8,4.8,4.6,4.6,4.8,5,4.8,4.6
Fall,2016,DEJAN SLEPCEV,MSC,21820,ADV TOPICS ANALYSIS,A,Lect,9,11,82%,7.33,4.44,4.11,4,4.22,4.44,3.89,4.89,3.44,3.67
Spring,2016,IAN TICE,MSC,21820,ADV TOPICS ANALYSIS,B,Lect,8,10,80%,9.63,4.75,4.88,4.88,4.63,4.75,4.88,5,4.88,4.75
Fall,2016,ROBERT PEGO,MSC,21832,PART DIFF EQUA II,A,Lect,5,7,71%,13.5,4.2,4.8,4.4,4.2,4.6,4.75,4.8,4.4,4.6
Fall,2016,XI GENG,MSC,21880,STOCHASTIC CALCULUS,A,Lect,6,11,55%,12,4.33,4.5,4.5,4.33,4.33,4.67,4.83,4.33,4.33
Fall,2016,STEVEN SHREVE,MSC,21900,READING & RESEARCH,C,Lect,2,4,50%,9.5,5,4,4,4.5,3.5,4,5,4.5,4
Spring,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,1,Lect,16,33,48%,3.88,4.94,4.81,4.75,4.5,4.94,4.94,4.75,5,4.75
Fall,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,1,Lect,26,35,74%,4.31,5,4.96,4.92,4.96,5,5,4.96,5,5
Spring,2016,STEPHEN GAROFF,PHY,33100,BASC EXPERMTL PHYSCS,2,Lect,18,34,53%,5.83,4.78,4.72,4.83,4.44,4.72,4.67,4.94,4.72,4.61
Fall,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,2,Lect,26,35,74%,5,4.96,4.92,4.92,4.88,4.96,5,5,4.96,4.85
Summer,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,S,Lect,1,5,20%,5,5,5,5,5,5,5,5,5,5
Fall,2016,BARRY LUOKKALA,PHY,33101,FIRST YEAR SEMINAR,A2,Lect,8,11,73%,3.13,4.75,4.88,5,4.13,4.63,5,5,4.75,4.75
Spring,2016,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,1,Lect,18,39,46%,6.67,4.78,4.89,4.72,4.56,4.67,4.83,4.89,4.78,4.56
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,1,Lect,21,39,54%,7,4.81,4.67,4.71,4.67,4.76,4.71,4.76,4.71,4.71
Spring,2016,DIANE TURNSHEK,PHY,33104,EXPERIMNTL PHYSICS,2,Lect,18,36,50%,7.67,4.17,3.94,3.78,3.61,4,3.72,4.44,3.67,3.44
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,2,Lect,17,34,50%,7.47,4.18,4.18,4.12,3.65,4.12,4.24,4,4,3.65
Spring,2016,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,3,Lect,20,30,67%,7.37,4.75,4.8,4.85,4.7,4.85,4.85,4.85,4.9,4.8
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,3,Lect,17,35,49%,7.29,4.65,4.81,4.69,4.63,4.38,4.67,4.73,4.6,4.33
Spring,2016,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,4,Lect,27,42,64%,6.33,4.78,4.74,4.7,4.67,4.59,4.74,4.85,4.85,4.59
Fall,2016,STEPHANIE TRISTRAM-NAGLE,PHY,33104,EXPERIMNTL PHYSICS,4,Lect,24,32,75%,7.63,3.92,3.83,3.83,3.63,3.79,3.58,4.04,3.48,3.29
Summer,2016,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,S,Lect,5,9,56%,9.8,5,4.8,5,4.8,5,5,5,5,4.8
Spring,2016,ROY BRIERE,PHY,33114,PHYS MUSICAL SOUND,A,Lect,29,45,64%,7.14,4.38,4.52,4.52,3.9,4.31,4.45,4.45,4.24,4.34
Fall,2016,HELMUT VOGEL,PHY,33115,PHYC FTR PRESIDENTS,1,Lect,27,30,90%,7.69,4.74,4.44,4.44,4.07,4.52,4.52,4.77,4.56,4.04
Summer,2016,KUNAL GHOSH,PHY,33115,PHYC FTR PRESIDENTS,U,Lect,2,2,100%,11,5,5,4.5,4.5,5,5,5,5,5
Summer,2016,HELMUT VOGEL,PHY,33115,PHYC FTR PRESIDENTS,W,Lect,25,26,96%,14,4.92,4.84,4.8,4.52,4.84,4.88,4.92,4.8,4.96
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33115,PHYC FTR PRESIDENTS,W,Lect,9,12,75%,6.88,4,4,4.11,3.78,4.11,4.11,4.33,4.11,3.78
Spring,2016,BARRY LUOKKALA,PHY,33120,SCI & SCIENCE FICTN,A,Lect,76,82,93%,6.28,4.64,4.73,4.72,4.36,4.68,4.74,4.79,4.64,4.54
Spring,2016,"GHOSH, K. (co-taught)",PHY,33121,PHYSICS SCI STUD I,1,Lect,70,75,93%,8.51,4.66,4.17,4.16,4.14,4.46,4.1,4.56,4.29,4.13
Spring,2016,"WALKER, M. (co-taught)",PHY,33121,PHYSICS SCI STUD I,1,Lect,70,75,93%,8.18,4.41,4.39,4.36,4.12,4.41,4.39,4.51,4.42,4.3
Fall,2016,STEPHEN GAROFF,PHY,33121,PHYSICS SCI STUD I,1,Lect,48,76,63%,10.08,4.52,4.4,4.31,3.96,4.53,3.92,4.88,3.96,3.92
Fall,2016,SIDDHARTH SATPATHY,PHY,33121,PHYSICS SCI STUD I,A,Lect,9,18,50%,11.88,5,4.89,5,4.89,4.78,5,5,5,4.78
Fall,2016,SIDDHARTH SATPATHY,PHY,33121,PHYSICS SCI STUD I,B,Lect,8,14,57%,7.25,4.88,4.5,4.63,4.88,4.63,4.63,4.88,4.5,4.25
Fall,2016,MOHAMED HUSNI ALMOUBAYYED,PHY,33121,PHYSICS SCI STUD I,C,Lect,14,21,67%,9.38,4.79,4.5,4.43,4.57,4.71,4.86,4.85,4.71,4.43
Fall,2016,MOHAMED HUSNI ALMOUBAYYED,PHY,33121,PHYSICS SCI STUD I,D,Lect,13,23,57%,8.69,4.77,4.38,4.54,4.69,4.62,4.62,4.92,4.38,4.38
Spring,2016,"GAROFF, S. (co-taught)",PHY,33122,PHY II BIO & CHEM ST,1,Lect,41,49,84%,7.33,4.5,4.2,4.3,3.6,4.3,4.3,4.3,3.9,3.5
Spring,2016,"EVILEVITCH, A. (co-taught)",PHY,33122,PHY II BIO & CHEM ST,1,Lect,41,49,84%,8,3.9,3.32,3.37,3.17,3.56,3.08,4.32,3.15,3.2
Fall,2016,HAEL COLLINS,PHY,33122,PHY II BIO & CHEM ST,1,Lect,23,38,61%,9.86,4.78,4.61,4.57,4.43,4.61,4.43,4.91,4.35,4.13
Fall,2016,DACEN WATERS,PHY,33122,PHY II BIO & CHEM ST,A,Lect,5,6,83%,9.2,4.8,4.6,5,4.75,5,5,5,5,4.4
Fall,2016,DACEN WATERS,PHY,33122,PHY II BIO & CHEM ST,B,Lect,7,17,41%,9.29,4.86,4.86,4.71,4.43,4.86,4.86,4.86,4.71,4.29
Fall,2016,TEREZA VARDANYAN,PHY,33122,PHY II BIO & CHEM ST,C,Lect,6,15,40%,3.8,3.33,3.17,3,2.5,2.33,2.67,4.17,2.67,3
Summer,2016,HELMUT VOGEL,PHY,33122,PHY II BIO & CHEM ST,W,Lect,11,11,100%,12.2,4.82,4.82,4.82,4.45,5,4.91,5,4.82,4.91
Fall,2016,DIANE TURNSHEK,PHY,33124,INTRO TO ASTRONOMY,1,Lect,27,48,56%,4.77,4.37,4.19,4.04,3.81,4.22,4.15,4.67,4.11,3.96
Summer,2016,HAEL COLLINS,PHY,33124,INTRO TO ASTRONOMY,E,Lect,2,4,50%,15.5,4.5,4.5,4.5,3.5,4.5,4.5,5,4.5,4.5
Spring,2016,SNEJANA ABARJI,PHY,33124,INTRO TO ASTRONOMY,W,Lect,42,48,88%,7.56,3.6,3.12,3.29,3.07,3.79,3.38,3.88,3,3
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33124,INTRO TO ASTRONOMY,W,Lect,11,18,61%,11.55,3.82,3.45,3.45,3.09,3.27,3.64,4.09,3.36,3.18
Spring,2016,SNEJANA ABARJI,PHY,33126,ASTRONOMY LAB,W,Lect,8,12,67%,3.5,3.88,3.13,3.5,3,3.25,3.5,4.38,3.5,3.38
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33126,ASTRONOMY LAB,W,Lect,6,9,67%,7.17,4.83,4.67,4.83,4.67,4.83,4.67,4.83,4.67,4.67
Spring,2016,"VOGEL, H. (co-taught)",PHY,33141,PHY I ENG STUD,1,Lect,124,142,87%,8.22,4.72,4.63,4.59,4.23,4.6,4.61,4.74,4.6,4.38
Spring,2016,"KLEIN, G. (co-taught)",PHY,33141,PHY I ENG STUD,1,Lect,124,142,87%,7.8,3.99,3.95,3.93,3.86,3.91,3.93,4.06,3.99,4
Fall,2016,DAVID ANDERSON,PHY,33141,PHY I ENG STUD,1,Lect,121,182,66%,10.68,4.85,4.72,4.71,4.58,4.76,4.72,4.86,4.82,4.66
Fall,2016,ANDREW SMITH,PHY,33141,PHY I ENG STUD,A,Lect,9,16,56%,8.67,4.11,3.67,3.56,3.67,3.78,3.44,4.44,3.33,3.78
Fall,2016,GREGORY HOUCHINS,PHY,33141,PHY I ENG STUD,B,Lect,21,27,78%,8.35,4.55,4.4,4.45,4.53,4.35,4.5,4.6,4.6,4.6
Fall,2016,PRASHANT SHRIVASTAVA,PHY,33141,PHY I ENG STUD,C,Lect,23,30,77%,8.78,4.48,4.48,4.48,4.43,4.35,4.61,4.39,4.57,4.61
Fall,2016,ZHONGHAO LUO,PHY,33141,PHY I ENG STUD,D,Lect,14,27,52%,7.77,4.15,4,4.15,4.08,4.15,4.31,4.46,4.31,4.38
Summer,2016,KUNAL GHOSH,PHY,33141,PHY I ENG STUD,E,Lect,11,12,92%,19,4.82,4.45,4.64,3.91,4.64,4.64,4.45,4.36,4.27
Fall,2016,GREGORY HOUCHINS,PHY,33141,PHY I ENG STUD,E,Lect,20,29,69%,10.75,4.3,4.25,4.4,4.25,4.3,4.4,4.65,4.4,4.5
Fall,2016,ANDREW SMITH,PHY,33141,PHY I ENG STUD,F,Lect,6,10,60%,8.5,4.33,3.83,4.33,3.83,3.83,3.83,4.67,3.67,4
Fall,2016,ZHONGHAO LUO,PHY,33141,PHY I ENG STUD,G,Lect,11,12,92%,7.45,4.09,4.09,4.09,4,4.09,4.36,4.82,4.09,4.18
Fall,2016,SAYAN MANDAL,PHY,33141,PHY I ENG STUD,H,Lect,8,11,73%,8,4.38,4.14,4.25,4.38,4,4.38,4.63,4.25,4.13
Fall,2016,SAYAN MANDAL,PHY,33141,PHY I ENG STUD,I,Lect,7,14,50%,8,4.57,4.71,4.57,4.29,4.57,4.71,4.71,4.57,4.43
Fall,2016,PRASHANT SHRIVASTAVA,PHY,33141,PHY I ENG STUD,J,Lect,2,6,33%,9.5,4.5,4.5,4.5,4.5,5,4,4,4.5,4.5
Summer,2016,GEORGE KLEIN,PHY,33141,PHY I ENG STUD,S,Lect,11,11,100%,19.1,4.27,4.27,4.45,3.91,3.91,4.27,4.73,4.27,4.18
Summer,2016,KUNAL GHOSH,PHY,33141,PHY I ENG STUD,U,Lect,3,4,75%,18.67,4.67,4.67,4.67,3.67,4.67,3.33,4,4.33,3.67
Spring,2016,GEORGE KLEIN,PHY,33142,PHY II ENG & PHY,1,Lect,157,166,95%,9.44,4.36,3.9,3.81,3.48,4.04,3.61,4.38,3.59,3.55
Fall,2016,GEORGE KLEIN,PHY,33142,PHY II ENG & PHY,1,Lect,144,151,95%,9.5,4.43,3.94,3.92,3.59,4.13,3.68,4.52,3.69,3.59
Fall,2016,OLGA NAVROS,PHY,33142,PHY II ENG & PHY,A,Lect,8,11,73%,8.75,4.5,4.38,4.38,4.5,4.38,4.5,4.63,4.63,4.38
Fall,2016,OLGA NAVROS,PHY,33142,PHY II ENG & PHY,B,Lect,21,24,88%,8.35,4.48,4.24,4.19,4.33,4.2,4.38,4.48,4.24,4
Fall,2016,BIJIT SINGHA,PHY,33142,PHY II ENG & PHY,C,Lect,23,28,82%,8.52,4.17,4.09,4.13,3.96,4.05,4.35,4.26,4.09,3.83
Fall,2016,BIJIT SINGHA,PHY,33142,PHY II ENG & PHY,D,Lect,20,25,80%,9.42,3.95,3.75,3.75,3.8,3.75,3.95,4.05,3.9,3.45
Summer,2016,GEORGE KLEIN,PHY,33142,PHY II ENG & PHY,E,Lect,3,3,100%,19.33,5,5,5,5,5,5,5,5,5
Fall,2016,AMIRALI HOSSEIN,PHY,33142,PHY II ENG & PHY,E,Lect,15,24,62%,8.4,3.07,3.21,3.14,3.14,3.57,3.5,4,3.21,3.64
Fall,2016,MADELINE SAULEDA,PHY,33142,PHY II ENG & PHY,F,Lect,10,14,71%,7.7,4.7,4.6,4.6,4.4,4.2,4.6,4.5,4.4,4.2
Fall,2016,AMIRALI HOSSEIN,PHY,33142,PHY II ENG & PHY,G,Lect,16,25,64%,6.69,2.75,2.94,3.06,2.69,2.81,2.94,3.44,2.38,2.81
Summer,2016,KUNAL GHOSH,PHY,33142,PHY II ENG & PHY,S,Lect,36,40,90%,19.69,4.92,4.53,4.58,4.33,4.81,4.67,4.78,4.64,4.67
Summer,2016,GEORGE KLEIN,PHY,33142,PHY II ENG & PHY,U,Lect,11,11,100%,19.73,4.73,4.45,4.36,3.8,4.36,4.09,4.91,4.36,4.1
Fall,2016,KUNAL GHOSH,PHY,33151,MATTR & INTERACTNS 1,1,Lect,38,45,84%,8.63,4.74,4.32,4.26,4.08,4.45,4.42,4.89,4.34,4.21
Spring,2016,HELMUT VOGEL,PHY,33152,MATTER & INTER II,1,Lect,27,29,93%,8.46,4.7,3.85,3.96,4.11,4.85,4.63,4.85,4.65,4.3
Fall,2016,"GAROFF, S. (co-taught)",PHY,33201,PHY SOPH COLLOQM I,A,Lect,42,61,69%,2.14,4.46,4.46,4.32,3.98,4.32,4.22,4.63,4.29,4.05
Fall,2016,"GHOSH, K. (co-taught)",PHY,33201,PHY SOPH COLLOQM I,A,Lect,42,61,69%,2.15,4.73,4.41,4.4,4.22,4.49,4.32,4.68,4.41,4.12
Spring,2016,"GAROFF, S. (co-taught)",PHY,33202,PHY SOPH COLLOQM II,A,Lect,26,45,58%,2,4.52,4.36,4.4,4.08,4.28,4.36,4.6,4.36,4.16
Spring,2016,"GHOSH, K. (co-taught)",PHY,33202,PHY SOPH COLLOQM II,A,Lect,26,45,58%,2,4.72,4.4,4.4,4.32,4.32,4.32,4.6,4.52,4.28
Spring,2016,BRIAN QUINN,PHY,33211,PHYS III: MOD ESSENT,A,Lect,12,18,67%,7.73,4.33,4.08,4.33,4.25,4.33,4.33,4.75,4.5,4.33
Fall,2016,REINHARD SCHUMACHER,PHY,33211,PHYS III: MOD ESSENT,A,Lect,44,50,88%,8.27,4.64,4.8,4.77,4.32,4.64,4.77,4.8,4.66,4.5
Fall,2016,REINHARD SCHUMACHER,PHY,33213,MINI-CRS SPEC RELTVY,A1,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Fall,2016,JEFFREY PETERSON,PHY,33224,STRS GLXS & UNIVERSE,1,Lect,11,31,35%,6.09,3.64,3,2.91,3,3.73,3.27,4.09,2.82,3.09
Fall,2016,SARA MAJETICH,PHY,33225,QUANTM PHY STRUC MAT,A,Lect,5,13,38%,6.8,4.8,4.8,4.4,4.6,4.4,4,5,4.6,4.2
Spring,2016,"FERGUSON, T. (co-taught)",PHY,33228,ELECTRONICS I,1,Lect,39,42,93%,14.31,4.32,3.95,4.13,4.08,3.87,4.13,4.18,4.11,4.03
Spring,2016,"MEYER, C. (co-taught)",PHY,33228,ELECTRONICS I,1,Lect,39,42,93%,14.13,4.69,4.34,4.42,4.53,4.39,4.5,4.68,4.34,4.13
Fall,2016,ROY BRIERE,PHY,33231,PHYSICAL ANALYSIS,A,Lect,34,48,71%,10.48,3.74,4.12,3.91,3.47,4,3.74,3.26,3.82,3.74
Spring,2016,TIZIANA DI MATTEO,PHY,33232,MTHMTCL MTHDS PHYSCS,1,Lect,26,38,68%,11.12,3.12,2.92,2.68,2.8,3.08,2.52,3.8,2.48,2.56
Spring,2016,ROBERT SUTER,PHY,33234,QUANTUM PHYSICS,A,Lect,28,43,65%,8.64,4.56,4.37,4.33,4.22,4.48,4.44,4.81,4.41,4.37
Fall,2016,MICHAEL LEVINE,PHY,33241,INTR CMPTNL PHYSICS,A,Lect,7,15,47%,8.43,3.29,2.86,2.71,3.43,3.57,2.43,4.43,2.71,3
Fall,2016,"GHOSH, K. (co-taught)",PHY,33301,PHY UPPER COLLOQM I,A,Lect,20,49,41%,2.47,4.55,4.45,4.4,4.3,4.4,4.25,4.35,4.45,4.4
