Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2014,COLLEEN GIBLIN,BA,70385,CONSUMER BEHAVIOR,A,Lect,6,12,50%,5,3.83,3.17,3.5,4.33,4.33,4,4.33,3.5,3.33
Spring,2014,CHRIS TELMER,BA,70391,FINANCE,A,Lect,36,36,100%,9.03,4.53,4.39,4.36,3.81,4.33,3.86,4.61,4.08,4
Spring,2014,MICHAEL EWENS,BA,70397,INTRO ENTREPN FINANC,A3,Lect,2,13,15%,11,4.5,5,5,4,4.5,5,5,4,4
Spring,2014,JOSE EMILIO OSAMBELA ZAVALA,BA,70398,INTERNATNL FINANCE,A,Lect,19,20,95%,8.06,4.68,4.53,4.63,4.44,4.78,4.68,4.84,4.58,4.74
Spring,2014,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,Lect,38,74,51%,13.18,4.24,4.32,4.29,4.11,4.24,4.18,4.61,4.24,4.21
Spring,2014,STEPHEN VARGO,BA,70401,MANAGEMENT GAME,W,Lect,30,42,71%,13.13,4.73,4.67,4.73,4.6,4.57,4.6,4.8,4.67,4.53
Spring,2014,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,A,Lect,10,23,43%,6.8,4.5,4.2,4.2,4.1,4.3,4.3,4.5,4.2,4
Spring,2014,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,B,Lect,9,14,64%,5,3.89,4,4.11,4.44,4.11,4,4.44,3.78,3.67
Spring,2014,DAVID MAWHINNEY,BA,70416,NEW VENTURE CREATION,A,Lect,11,22,50%,8,4.91,4.45,4.73,4.55,5,4.64,5,4.82,4.64
Spring,2014,GEORGE WHITE,BA,70416,NEW VENTURE CREATION,W,Lect,8,10,80%,9.25,5,5,4.88,5,5,5,5,5,5
Spring,2014,ROBERT CULBERTSON,BA,70419,ENTREPRNP PRCTM APPR,A,Lect,24,56,43%,10.04,4.96,4.43,4.79,4.71,4.75,4.5,4.63,4.83,4.79
Spring,2014,JACK STECHER,BA,70422,MANAGERIAL ACCOUNTNG,A,Lect,18,45,40%,5.67,4.44,4.33,4.33,4.39,4.39,4.61,4.72,4.44,4.39
Spring,2014,SIDNEY THOMAS EMERSON,BA,70423,TECH-BASED ENTREPSHP,W,Lect,15,23,65%,5.2,4.6,4.53,4.67,4.6,4.67,4.67,4.87,4.67,4.6
Spring,2014,DANIEL KAISER,BA,70424,CORP FINAN REPTNG,A,Lect,2,7,29%,6.5,3,2,3,1.5,3,2.5,3.5,2.5,2.5
Spring,2014,DANIEL KAISER,BA,70424,CORP FINAN REPTNG,B,Lect,4,9,44%,10.25,3.25,4,3.75,3.75,3.75,3.75,3.5,3.75,3.5
Spring,2014,TIM CUNNINGHAM,BA,70425,ENTRPRSHP CRTV INDSR,A,Lect,7,11,64%,4.14,3.86,2.86,3.57,3.86,4,3.57,4.29,3.29,3.14
Spring,2014,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,9,13,69%,8,4.33,4.11,3.89,4.33,4.11,4,4.22,3.89,3.89
Spring,2014,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,Lect,16,27,59%,9.19,4.44,4.06,4.44,4.63,4.75,4.44,4.73,4.56,4.31
Spring,2014,LINDA ARGOTE,BA,70437,ORG LRNG & STRAT MGT,A,Lect,13,22,59%,6.85,4.08,4.08,4.23,4.08,4.31,4.31,4.69,4.38,4.31
Spring,2014,"BONI, A. (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,Lect,9,14,64%,7.33,4.11,4.11,4,4.11,3.89,3.78,4.67,3.89,3.78
Spring,2014,"IMAM, R. (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,Lect,9,14,64%,8,4.67,3.89,4.22,4.33,4.44,4.44,4.67,4.67,4.67
Spring,2014,DAVID LAMONT,BA,70440,CORPORATE STRATEGY,A,Lect,10,10,100%,5,4.5,4.5,4.5,4.4,4.6,4.6,4.7,4.6,4.2
Spring,2014,PARAM SINGH,BA,70443,DGTL MKTG SCL MD STG,A,Lect,8,11,73%,7.63,4.5,4.38,4.38,4.5,4.63,4.63,4.63,4.5,4.5
Spring,2014,BENJAMIN COLLIER,BA,70443,DGTL MKTG SCL MD STG,W,Lect,19,19,100%,7.37,4.42,4.58,4.63,4.47,4.53,4.63,4.79,4.74,4.61
Spring,2014,SIDNEY THOMAS EMERSON,BA,70448,CEO PERSPECTIVE,W,Lect,8,16,50%,5.75,4.25,4.75,4.88,4.75,4.88,4.88,4.75,4.88,4.88
Spring,2014,WOLFGANG GATTERBAUER,BA,70451,MANGEMNT INFRMT SYST,A,Lect,32,65,49%,8.88,3.53,2.5,2.59,2.72,3.09,2.91,3.53,2.58,2.34
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,W,Lect,19,28,68%,7.42,4.79,4.74,4.63,4.68,4.68,4.79,4.89,4.53,4.47
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,X,Lect,17,25,68%,9.06,4.65,4.53,4.31,4.59,4.47,4.47,4.82,4.59,4.18
Spring,2014,ROBERT MONROE,BA,70453,BUS TECH FOR CONSLTG,A,Lect,9,17,53%,8.67,4.56,4.33,4.67,4.67,4.44,4.44,4.89,4.56,4.56
Spring,2014,BENJAMIN COLLIER,BA,70453,BUS TECH FOR CONSLTG,W,Lect,14,15,93%,6.15,4.79,4.64,4.57,4.5,4.57,4.69,4.79,4.64,4.36
Spring,2014,WOLFGANG GATTERBAUER,BA,70455,MODRN DATA MANGEMNT,A,Lect,13,18,72%,11.54,4.54,3.69,3.92,3.62,3.92,4,4.38,3.85,4.08
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70455,MODRN DATA MANGEMNT,W,Lect,3,5,60%,8,5,4.67,4.67,5,4.67,5,5,5,5
Spring,2014,SHAM KEKRE,BA,70471,SUPPLY CHAIN MGMT,W,Lect,5,8,63%,7.4,5,4.8,5,4.8,5,4.8,4.8,5,4.8
Spring,2014,MUSTAFA AKAN,BA,70474,QUALTY MGMT PRDCVTY,A,Lect,3,7,43%,8,4.67,4.33,4.33,4.33,4.33,4.33,5,4.33,4.33
Spring,2014,SHAM KEKRE,BA,70474,QUALTY MGMT PRDCVTY,W,Lect,3,7,43%,8,5,5,5,5,5,5,5,5,5
Spring,2014,MUSTAFA AKAN,BA,70476,SERVICE OPER MGMT,A,Lect,5,13,38%,7.4,4.6,4.2,4.2,3.8,4.2,4.2,4.6,4,4.2
Spring,2014,EMIN CIVI,BA,70480,INTERNTNL MARKETING,W,Lect,13,17,76%,8.23,4.62,3.62,3.92,4.23,4.31,3.92,4.62,4,3.85
Spring,2014,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,Lect,12,22,55%,5.5,4.92,4.83,4.75,5,4.92,4.67,5,4.83,4.92
Spring,2014,PETER STUETTGEN,BA,70481,MARKETING RESEARCH,W,Lect,14,18,78%,11.29,4.64,4.69,4.86,4.71,4.93,4.71,4.62,4.79,4.71
Spring,2014,EMIN CIVI,BA,70485,PRODUCT & BRAND MGT,W,Lect,20,26,77%,9.4,4.85,3.9,4.35,4.68,4.5,4.25,4.94,4.35,4.32
Spring,2014,MICHAEL SMITH,BA,70488,INTERACTIVE MARKETNG,A4,Lect,8,16,50%,5.75,4.88,4.88,4.88,4.75,4.88,4.88,4.88,4.88,4.88
Spring,2014,MUHAMMAD FAROOQI,BA,70492,INVESTMENT ANALYSIS,W,Lect,8,11,73%,8,5,4.88,4.88,4.75,4.88,4.88,5,4.88,5
Spring,2014,"SILEO, P. (co-taught)",BA,70493,MACRO & REAL BUS CYC,W,Lect,4,6,67%,6.5,4.25,4.5,4.75,4.5,4.75,4.5,5,4.5,4.5
Spring,2014,"KYDLAND, F. (co-taught)",BA,70493,MACRO & REAL BUS CYC,W,Lect,4,6,67%,7.25,4.5,4.25,4.75,4.5,4.75,4.5,5,4.5,4.25
Spring,2014,"OBRIEN, J. (co-taught)",BA,70494,MRKTS: ANOM & EFCNCY,W,Lect,8,10,80%,11.63,4.88,4.63,4.75,4.88,4.75,4.63,4.75,4.75,4.75
Spring,2014,"FAROOQI, M. (co-taught)",BA,70494,MRKTS: ANOM & EFCNCY,W,Lect,8,10,80%,12.38,5,4.86,5,4.88,5,5,5,5,5
Spring,2014,BRENT GLOVER,BA,70495,CORPORATE FINANCE,A,Lect,15,24,63%,12.79,4.07,4.13,4,3.6,4.47,3.93,4.33,4,4.07
Spring,2014,BRENT GLOVER,BA,70495,CORPORATE FINANCE,B,Lect,14,24,58%,11.71,4.43,4.71,4.57,4.36,4.93,4.71,4.79,4.64,4.79
Spring,2014,MUHAMMAD FAROOQI,BA,70495,CORPORATE FINANCE,W,Lect,9,12,75%,9.33,5,5,4.89,5,4.89,4.67,5,4.89,4.78
Spring,2014,MICHAEL EWENS,BA,70496,ENTRP FIN:VLN & DEAL,A4,Lect,10,30,33%,8.33,4.5,4.1,4.5,4.7,4.8,4.8,4.7,4.5,4.5
Spring,2014,BENJAMIN COLLIER,BA,70504,INDP STDY ORG BEHAV,W,Lect,1,2,50%,5,4,5,5,4,5,4,5,4,4
Spring,2014,SIDNEY THOMAS EMERSON,BA,70508,IND STDY INTL MNGMNT,W,Lect,3,8,38%,5,5,5,5,5,5,5,5,5,5
Spring,2014,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,Lect,5,11,45%,5.6,3,3.2,3.4,3.4,3.4,3.4,3.6,3.2,3
Spring,2014,ANTHONY STANTON,BA,70643,PUBLSHNG ON THE WWW,A,Lect,10,30,33%,8.6,4.8,4.9,4.9,4.8,4.7,4.6,4.7,4.7,4.7
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2014,,,,Year of 2014,,,1484,2416,61%,7.71,4.41,4.26,4.27,4.05,4.41,4.29,4.46,4.23,4.16
Fall,2014,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,Lect,40,59,68%,5.77,4.05,3.3,3.38,3.27,3.88,3.5,4.05,3.42,3.35
Fall,2014,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,B,Lect,39,58,67%,5.92,3.95,3.41,3.44,2.79,3.76,3.21,4.41,3.23,3.18
Fall,2014,STARLING HUNTER,BA,70100,GLOBAL BUSINESS,W,Lect,31,41,76%,7.71,4.61,4.55,4.42,4.06,4.57,4.39,4.65,4.35,4.48
Fall,2014,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,26,53,49%,6.04,3.96,4.42,4.31,3.58,4.38,4.04,4.35,4.12,4.04
Fall,2014,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,Lect,26,41,63%,6.36,4.38,4.58,4.58,4.04,4.54,4.69,4.65,4.58,4.42
Fall,2014,STEPHEN VARGO,BA,70101,INTRO BUSINESS MGMNT,W,Lect,8,18,44%,6.5,4.88,4.63,4.63,4.75,4.5,4.5,4.88,4.63,4.63
Fall,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,1,Lect,42,66,64%,4.71,4.57,4.44,4.5,4.29,4.45,4.43,4.17,4.41,4.29
Fall,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,2,Lect,32,69,46%,5.28,4.19,4.39,4.16,4,4.29,4.35,3.97,4.1,3.88
Fall,2014,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MGMT,A,Lect,20,43,47%,4.7,4.1,4.1,4.1,3.8,4.05,4.15,4.45,3.85,3.7
Fall,2014,XIZHEN CAI,BA,70207,PROB & STAT BUS APPL,A,Lect,35,60,58%,8.43,4.24,4,3.86,3.89,3.94,3.71,4.59,3.53,3.56
Fall,2014,AMAL HELU,BA,70207,PROB & STAT BUS APPL,W,Lect,12,21,57%,9.45,4.5,4.83,4.64,4.75,4.75,4.75,4.25,4.67,4.75
Fall,2014,AMAL HELU,BA,70207,PROB & STAT BUS APPL,X,Lect,18,26,69%,10.61,4.61,4.17,4.39,4.22,4.44,4.56,3.71,4.44,4.56
Fall,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,A,Lect,46,61,75%,5.39,4.76,4.78,4.76,4.48,4.78,4.87,4.91,4.83,4.78
Fall,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,B,Lect,36,63,57%,6.83,4.72,4.69,4.64,4.5,4.69,4.72,4.75,4.69,4.69
Fall,2014,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,W,Lect,32,45,71%,9.87,4.78,4.84,4.91,4.53,4.91,4.91,4.94,4.91,4.75
Fall,2014,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,X,Lect,41,45,91%,8.49,4.4,4.49,4.46,4.24,4.44,4.51,4.71,4.51,4.4
Fall,2014,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,Lect,7,25,28%,5.86,4.86,4.57,4.86,4.43,4.86,4.71,4.86,4.57,4.57
Fall,2014,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,A,Lect,31,70,44%,7.71,4.39,4.39,4.32,3.74,4.58,4.42,4.42,4.35,4.19
Fall,2014,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,B,Lect,27,46,59%,7.89,4.22,4.22,4.04,3.81,4.48,4.48,4.3,4.11,4.15
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,A,Lect,23,29,79%,7.48,4.74,4.39,4.61,4.7,4.78,4.7,4.32,4.64,4.32
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,B,Lect,18,29,62%,7.5,4.5,4.44,4.39,4.28,4.5,4.5,4.61,4.44,4.11
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,C,Lect,14,29,48%,8,4.5,4.21,3.86,4.07,4.36,4.07,4.14,4.14,4
Fall,2014,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,W,Lect,15,23,65%,16.4,4.47,4.4,4.6,4.27,4.6,4.2,4.13,4.47,4.13
Fall,2014,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,X,Lect,15,25,60%,15.07,4.6,4.6,4.6,4.47,4.8,4.67,4.27,4.47,4.6
Fall,2014,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,Lect,5,7,71%,8.6,3.8,3.6,3.8,4,4,4.2,4,3.8,3.6
Fall,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,A,Lect,6,13,46%,4.5,4.83,5,4.83,5,5,4.83,5,5,4.83
Fall,2014,JOSEPH RUDMAN,BA,70345,BUSINESS PRSNTATIONS,B,Lect,9,18,50%,7,4.67,4.11,4.11,4.89,4.44,4.13,4,4.25,4.13
Fall,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,C,Lect,16,19,84%,6.5,5,5,4.87,4.88,5,5,5,4.94,5
Fall,2014,J MCGINNIS,BA,70348,CROSS CULT BUSINESS,W,Lect,7,13,54%,8.86,4,4,4.57,4,4.43,4.29,3.43,4.29,3.71
Fall,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,Lect,12,21,57%,5.5,5,4.83,4.92,5,4.92,4.83,4.75,4.83,4.92
Fall,2014,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,Lect,28,52,54%,6.61,4.14,4.39,4.37,3.71,4.64,4.71,4.64,4.32,4.32
Fall,2014,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,Lect,2,9,22%,6.5,4,2.5,2.5,4.5,4.5,3.5,1.5,4,5
Fall,2014,MUSTAFA AKAN,BA,70371,OPERATIONS MGMT,A,Lect,34,72,47%,6.35,4.12,4.24,4.38,3.88,3.97,4.15,4.53,4.09,4
Fall,2014,SHAM KEKRE,BA,70371,OPERATIONS MGMT,W,Lect,28,40,70%,7.65,4.71,4.43,4.39,4.11,4.39,4.32,4.68,4.11,3.96
Fall,2014,JEROME APT,BA,70376,ENERGY SYSTEMS,A,Lect,26,33,79%,6.85,4.27,3.46,3.88,3,4.27,4.08,3.85,3.85,3.69
Fall,2014,KAIFU ZHANG,BA,70381,MARKETING I,A,Lect,35,72,49%,6.68,4.2,3.43,3.49,3.34,4,3.94,4.2,3.83,3.66
Fall,2014,KAIFU ZHANG,BA,70381,MARKETING I,B,Lect,37,70,53%,5.57,4.14,3.54,3.73,3.22,4.19,4.08,4.27,3.78,3.65
Fall,2014,PETER STUETTGEN,BA,70381,MARKETING I,W,Lect,20,27,74%,14.53,3.95,4.05,3.89,3.65,3.85,3.9,4,3.8,3.74
Fall,2014,PETER STUETTGEN,BA,70381,MARKETING I,X,Lect,26,30,87%,10.72,4.42,4.28,4.35,4.27,4.27,4.54,4.48,4.48,4.29
Fall,2014,JOHN GASPER,BA,70386,APLD BHVRL DEC MK BS,W1,Lect,12,14,86%,7.18,4.83,4.33,4.75,4.27,4.83,4.82,4.92,4.91,4.67
Fall,2014,CHRIS TELMER,BA,70391,FINANCE,A,Lect,70,71,99%,10.23,3.87,3.89,3.79,3.47,4.14,3.49,3.61,3.57,3.55
Fall,2014,MUHAMMAD FAROOQI,BA,70391,FINANCE,W,Lect,21,24,88%,11.95,4.67,4.57,4.38,4.45,4.62,4.52,4.67,4.52,4.43
Fall,2014,MUHAMMAD FAROOQI,BA,70391,FINANCE,X,Lect,16,27,59%,14.19,4.5,4.31,4.25,4.38,4.38,4.44,4.75,4.5,4.06
Fall,2014,STEPHEN BOLLINGER,BA,70395,FUNDING ENTREP VENTR,A,Lect,10,25,40%,5.3,4.4,3.9,3.9,4.3,4.6,4.3,3.2,3.9,4
Fall,2014,SIDNEY THOMAS EMERSON,BA,70395,FUNDING ENTREP VENTR,W,Lect,16,26,62%,8.87,4.69,4.88,4.69,4.69,4.69,4.56,4.75,4.63,4.81
Fall,2014,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,Lect,18,29,62%,9.5,4.5,4.44,4.39,4.61,4.53,4.39,4.78,4.56,4.33
Fall,2014,"MAWHINNEY, D. (co-taught)",BA,70414,ENTREPSHP FOR ENGRS,A,Lect,16,26,62%,5.8,4.6,3.87,4.2,4,4.6,4.07,4.13,4.13,4
Fall,2014,"DALEY, R. (co-taught)",BA,70414,ENTREPSHP FOR ENGRS,A,Lect,16,26,62%,5.6,4.63,4.06,4.19,4.25,4.69,4.25,4.44,4.38,4.13
Fall,2014,HARRIS JONES,BA,70415,INTRO ENTREPRENRSHIP,A,Lect,20,44,45%,7.53,4.45,4.3,4.26,3.95,4.4,4.35,4.5,4.15,4.25
Fall,2014,GEORGE WHITE,BA,70415,INTRO ENTREPRENRSHIP,W,Lect,15,31,48%,9.07,4.73,4.6,4.53,4.67,4.6,4.47,4.93,4.53,4.67
Fall,2014,"MAWHINNEY, D. (co-taught)",BA,70420,ENTREPSHP SCIENTISTS,A,Lect,19,30,63%,7.53,4.79,4.58,4.63,4.53,4.89,4.79,4.63,4.84,4.42
Fall,2014,"DALEY, R. (co-taught)",BA,70420,ENTREPSHP SCIENTISTS,A,Lect,19,30,63%,7.63,4.83,4.39,4.61,4.56,4.78,4.72,4.83,4.83,4.61
Fall,2014,WILLIAM COURTRIGHT,BA,70421,ENTREP COMP SCIENT,A,Lect,4,7,57%,6.5,5,5,4.75,5,4.75,5,5,5,5
Fall,2014,JINGHONG LIANG,BA,70424,CORP FINAN REPTNG,A,Lect,16,17,94%,7.4,4.69,4.44,4.31,3.81,4.44,4.07,4.81,4.19,4
Fall,2014,JOHN OBRIEN,BA,70424,CORP FINAN REPTNG,W,Lect,15,20,75%,10.85,4.4,4.47,4.53,4.27,4.67,4.2,4.93,4.4,4.33
Fall,2014,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,13,30,43%,7.5,4.77,4.46,4.23,4.46,4.15,4.15,4.77,4,4.15
Fall,2014,STARLING HUNTER,BA,70430,INTERNATNL MGMNT,W,Lect,18,33,55%,8.39,4.11,4.5,4.33,4.17,4.5,4.22,4.72,4.33,4.22
Fall,2014,LINDA ARGOTE,BA,70437,ORG LRNG & STRAT MGT,A,Lect,12,17,71%,6.36,4.58,4.5,4.75,4.5,4.83,4.75,4.83,4.75,4.5
Fall,2014,STARLING HUNTER,BA,70440,CORPORATE STRATEGY,W,Lect,13,24,54%,8,4.85,4.69,4.92,4.77,4.92,4.77,5,4.85,4.92
Fall,2014,KATHARINE ANDERSON,BA,70449,SOCL ECON INF NETWKS,A,Lect,10,18,56%,5,3.9,3.7,3.7,3.8,4,4,4.7,3.6,3.6
Fall,2014,ROBERT MONROE,BA,70451,MANGEMNT INFRMT SYST,A,Lect,52,58,90%,7.12,4.83,4.77,4.79,4.5,4.73,4.87,4.88,4.85,4.75
Fall,2014,ROBERT MONROE,BA,70453,BUS TECH FOR CONSLTG,A,Lect,13,20,65%,6.36,4.54,4.46,4.38,4.46,4.23,4.38,4.46,4.23,4.08
Fall,2014,ALEKSANDR KAZACHKOV,BA,70460,MATH MDLS FR CNSLTNG,A,Lect,18,27,67%,9,4.44,4.17,4.28,3.72,4.33,3.78,4.56,3.72,4.22
Fall,2014,VALERIE TARDIF,BA,70471,SUPPLY CHAIN MGMT,A,Lect,11,16,69%,6.09,4.09,3.6,4,3.27,4.09,3.73,4.18,3.36,3.73
Fall,2014,MUSTAFA AKAN,BA,70474,QUALTY MGMT PRDCVTY,A,Lect,7,16,44%,5,4.29,4.14,4.14,3.86,4.43,4.29,4.86,4,4
Fall,2014,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,Lect,5,9,56%,8,5,4.2,4.8,4.4,5,4.8,4.8,4.8,4.6
Fall,2014,MELISSA MURPHY,BA,70483,ADVRTS & MARKET COMM,A,Lect,6,12,50%,6.5,4.67,4.67,4.67,4.5,4.83,4.5,5,4.67,4.67
Fall,2014,JOHN LANKFORD,BA,70485,PRODUCT & BRAND MGT,A,Lect,13,17,76%,8,5,4.38,4.69,4.15,4.85,4.69,4.92,4.69,4.62
Fall,2014,ATANU PAUL,BA,70492,INVESTMENT ANALYSIS,A,Lect,28,48,58%,7.46,2.96,3.32,3.36,3.11,3.18,3.21,3.93,2.93,3.25
Fall,2014,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,Lect,14,22,64%,7.79,4.93,4.86,4.93,4.86,4.86,4.71,4.93,4.86,4.79
Fall,2014,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,Lect,7,8,88%,5,4.57,4,3.86,4.29,4.14,3.86,4.29,4,3.83
Fall,2014,ANTHONY STANTON,BA,70643,PUBLSHNG ON THE WWW,A,Lect,8,18,44%,5.86,4.13,3.75,3.75,3.63,3.63,3.25,4.25,3.75,3.38
Fall,2014,DAVID LAMONT,IA,46830,BUSINESS FUNDAMNTALS,A1,Lect,8,35,23%,12.25,4.5,4.25,4.5,4.75,4.63,4.38,4.88,4.5,4.38
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2013,,,,Year of 2013,,,2773,4613,60%,7.61,4.29,4.17,4.22,3.91,4.32,4.2,4.38,4.13,4.07
Summer,2013,GAOQING ZHANG,BA,70122,INTRO TO ACCOUNTING,S,Lect,11,13,85%,10.18,4.64,4.45,4.64,4.36,4.36,4.73,4.82,4.55,4.36
Summer,2013,NEGAR SOHEILI AZAD,BA,70207,PROB & STAT BUS APPL,S,Lect,8,8,100%,10.63,4.88,4.63,4.88,4.63,4.75,4.88,5,4.75,4.75
Summer,2013,YING XU,BA,70207,PROB & STAT BUS APPL,T,Lect,5,5,100%,11.6,4.2,4.2,4.2,4.4,4,4,4.4,4.4,4.4
Summer,2013,FABRIZIO LECCI,BA,70207,PROB & STAT BUS APPL,W,Lect,8,15,53%,9.63,5,5,5,4.88,5,5,5,5,5
Summer,2013,CAMILO BOTIA CHAPARRO,BA,70208,REGRESSION ANALYSIS,S,Lect,3,4,75%,13,4,4,4,4.33,4,4,4,4,3.67
Summer,2013,CARLOS RAMIREZ,BA,70208,REGRESSION ANALYSIS,U,Lect,9,15,60%,11.78,4.67,4.33,4.33,4.22,4.56,3.78,4.78,4,4
Summer,2013,jkush,BA,70311,ORGNZTN BEHAVIOR,S,Lect,6,11,55%,9.2,5,4.83,5,4.83,4.67,4.83,5,4.83,4.83
Summer,2013,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,W,Lect,1,2,50%,11,5,5,5,5,5,4,5,5,5
Summer,2013,GEOFFREY HITCH,BA,70351,BUSINESS ACTING II,W,Lect,1,3,33%,,5,5,5,5,5,5,5,5,5
Summer,2013,ERSIN KORPEOGLU,BA,70371,OPERATSNS MANAGEMENT,S,Lect,5,5,100%,9.8,5,5,4.8,4.8,4.8,5,5,4.8,5
Summer,2013,FRANCISCO CISTERNAS VERA,BA,70381,MARKETING I,S,Lect,9,13,69%,9.78,4.5,4.33,4.56,4.56,4.56,4.56,4.89,4.33,4.33
Summer,2013,PAK YAN CHOI,BA,70381,MARKETING I,T,Lect,5,9,56%,10.25,4.4,4.6,4.2,4.8,4,4,5,3.8,4.25
Summer,2013,xiaoliu,BA,70381,MARKETING I,U,Lect,13,16,81%,10.31,4.31,4.15,4,3.92,4.15,4.23,4.69,4.15,4
Summer,2013,NAM KIM,BA,70391,FINANCE,S,Lect,2,3,67%,11,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Summer,2013,YONGJIN KIM,BA,70391,FINANCE,U,Lect,5,5,100%,9.2,4.8,4.8,4.8,4.6,4.8,4.6,5,4.4,4.8
Spring,2013,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,27,59,46%,5.23,4.26,4.41,4.22,3.74,4.33,4.42,4.58,4.22,4.07
Spring,2013,DANIEL KAISER,BA,70122,INTRO TO ACCOUNTING,1,Lect,36,55,65%,5.94,3.58,3.92,3.89,3.33,3.75,3.74,4.36,3.69,3.53
Spring,2013,DANIEL KAISER,BA,70122,INTRO TO ACCOUNTING,2,Lect,39,63,62%,4.77,3.46,3.92,3.82,3.13,3.62,3.46,4.15,3.33,3.26
Spring,2013,SHAM KEKRE,BA,70122,INTRO TO ACCOUNTING,3,Lect,44,67,66%,6.95,4.2,3.91,4,3.73,4.11,3.77,4.47,3.93,3.82
Spring,2013,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MANGMN,A,Lect,15,40,38%,4.4,4.73,4.53,4.4,4.27,4.53,4.6,4.67,4.27,4.21
Spring,2013,ANTHONY STANTON,BA,70194,PBLSH MNGT INFO AGE,A,Lect,12,30,40%,6.5,4.75,4.33,4.42,4.25,4.33,4.5,4.67,4.5,4.25
Spring,2013,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,1,Lect,23,45,51%,7.61,4.48,4.57,4.65,4.35,4.48,4.57,4.83,4.43,4.22
Spring,2013,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,2,Lect,32,58,55%,8,4.75,4.59,4.78,4.19,4.59,4.56,4.72,4.63,4.41
